IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
-0.051484841,0.226169658,0.026285696,-0.194487411,-0.137675109,-0.065439315,-0.236265659,0.103879003,-0.038986588,0.066974571,0.233623865,-0.001634093,-0.102121989,-0.214422034,-0.035686061,0.143012658,0.065195315,-0.115446733,0.376990679,-0.00193045,-0.020387361,-0.077371549,-0.017408951,-0.027436219,0.120163949,-0.102474381,0.043210945,-0.113112648,0.139818441,0.072698178,0.100805081,-0.145693762,-0.389935483,-1.124565677
0.226169658,0.376990679,-0.113112648,-0.2302522,-0.194487411,-0.137675109,0.114035008,-0.172988283,-0.020387361,-0.102121989,0.031370926,-0.047638326,-0.037967185,-0.236265659,0.015702043,0.233623865,0.066974571,0.143012658,0.291762804,0.014509808,0.103879003,-0.035686061,-0.00193045,-0.017408951,-0.043057532,-0.077371549,-0.001634093,0.120163949,-0.214422034,0.043210945,-0.145693762,-0.389935483,-0.620984767,-0.782000614
0.376990679,0.291762804,0.120163949,-0.241670649,-0.2302522,-0.194487411,0.289096366,0.197262287,0.103879003,-0.037967185,-0.217443158,-0.078796455,0.12831384,0.114035008,0.067578732,0.031370926,-0.102121989,0.233623865,0.012099162,0.027158166,-0.172988283,0.015702043,0.014509808,-0.00193045,-0.063246282,-0.035686061,-0.047638326,-0.043057532,-0.236265659,-0.001634093,-0.389935483,-0.620984767,-0.828736721,-0.590084355
0.291762804,0.012099162,-0.043057532,-0.228050196,-0.241670649,-0.2302522,0.017964394,-0.170104412,-0.172988283,0.12831384,-0.20205287,-0.081883174,-0.008716079,0.289096366,0.110067012,-0.217443158,-0.037967185,0.031370926,-0.288017098,0.032228085,0.197262287,0.067578732,0.027158166,0.014509808,0.124794566,0.015702043,-0.078796455,-0.063246282,0.114035008,-0.047638326,-0.620984767,-0.828736721,-1.004423248,0.765233804
0.012099162,-0.288017098,-0.063246282,-0.191303979,-0.228050196,-0.241670649,-0.277346856,0.109721115,0.197262287,-0.008716079,0.06098254,-0.052013287,-0.131911957,0.017964394,0.134518233,-0.20205287,0.12831384,-0.217443158,-0.412798503,0.027888861,-0.170104412,0.110067012,0.032228085,0.027158166,-0.100769825,0.067578732,-0.081883174,0.124794566,0.289096366,-0.078796455,-0.828736721,-1.004423248,-1.141024869,0.862166256
-0.288017098,-0.412798503,0.124794566,-0.135679068,-0.191303979,-0.228050196,-0.147948486,-0.04635073,-0.170104412,-0.131911957,0.248263941,0.00311929,0.063945599,-0.277346856,0.135258344,0.06098254,-0.008716079,-0.20205287,-0.275399951,0.014806485,0.109721115,0.134518233,0.027888861,0.032228085,0.010287526,0.110067012,-0.052013287,-0.100769825,0.017964394,-0.081883174,-1.004423248,-1.141024869,-1.233568725,0.902612493
-0.412798503,-0.275399951,-0.100769825,-0.067252022,-0.135679068,-0.191303979,0.198067297,0.004637813,0.109721115,0.063945599,0.133089566,0.063381125,0.102881579,-0.147948486,0.110837635,0.248263941,-0.131911957,0.06098254,0.040636793,-0.003889529,-0.04635073,0.135258344,0.014806485,0.027888861,0.08345677,0.134518233,0.00311929,0.010287526,-0.277346856,-0.052013287,-1.141024869,-1.233568725,-1.279301261,0.057443721
-0.275399951,0.040636793,0.010287526,0.006747092,-0.067252022,-0.135679068,0.237192125,0.008464606,-0.04635073,0.102881579,-0.137576545,0.102528682,-0.108250893,0.198067297,0.064517092,0.133089566,0.063945599,0.248263941,0.333463266,-0.023244623,0.004637813,0.110837635,-0.003889529,0.014806485,-0.118466749,0.135258344,0.063381125,0.08345677,-0.147948486,0.00311929,-1.233568725,-1.279301261,-1.277732232,0.286399266
0.040636793,0.333463266,0.08345677,0.078705928,0.006747092,-0.067252022,-0.071949948,-0.004451892,0.004637813,-0.108250893,-0.233013428,0.099436444,-0.042864392,0.237192125,0.003864971,-0.137576545,0.102881579,0.133089566,0.415086726,-0.03764074,0.008464606,0.064517092,-0.023244623,-0.003889529,0.075709281,0.110837635,0.102528682,-0.118466749,0.198067297,0.063381125,-1.279301261,-1.277732232,-1.230554467,-0.153455793
0.333463266,0.415086726,-0.118466749,0.141413596,0.078705928,0.006747092,-0.256884698,0.003961855,0.008464606,-0.042864392,-0.047366179,0.049535187,0.118337971,-0.071949948,-0.060492874,-0.233013428,-0.108250893,-0.137576545,0.234713297,-0.042270844,-0.004451892,0.003864971,-0.03764074,-0.023244623,0.01135606,0.064517092,0.099436444,0.075709281,0.237192125,0.102528682,-1.277732232,-1.230554467,-1.141450997,0.470434567
0.415086726,0.234713297,0.075709281,0.188776602,0.141413596,0.078705928,-0.060766254,-0.023940057,-0.004451892,0.118337971,0.182273665,-0.02973747,-0.027737852,-0.256884698,-0.116758886,-0.047366179,-0.042864392,-0.233013428,-0.089560188,-0.034596515,0.003961855,-0.060492874,-0.042270844,-0.03764074,-0.083791097,0.003864971,0.049535187,0.01135606,-0.071949948,0.099436444,-1.230554467,-1.141450997,-1.015807078,0.676855853
0.234713297,-0.089560188,0.01135606,0.216397253,0.188776602,0.141413596,0.202126574,0.068653781,0.003961855,-0.027737852,0.179972952,-0.103826266,-0.08275176,-0.060766254,-0.154145678,0.182273665,0.118337971,-0.047366179,-0.350462287,-0.015387935,-0.023940057,-0.116758886,-0.034596515,-0.042270844,0.098709524,-0.060492874,-0.02973747,-0.083791097,-0.256884698,0.049535187,-1.141450997,-1.015807078,-0.860349196,0.651495176
-0.089560188,-0.350462287,-0.083791097,0.221961854,0.216397253,0.188776602,0.154677015,-0.128660102,-0.023940057,-0.08275176,-0.034309061,-0.135783495,0.076079369,0.202126574,-0.164946064,0.179972952,-0.027737852,0.182273665,-0.387104487,0.011029503,0.068653781,-0.154145678,-0.015387935,-0.034596515,-0.054774204,-0.116758886,-0.103826266,0.098709524,-0.060766254,-0.02973747,-1.015807078,-0.860349196,-0.682736006,0.95396091
-0.350462287,-0.387104487,0.098709524,0.20540763,0.221961854,0.216397253,-0.097251268,0.186936624,0.068653781,0.076079369,-0.188394199,-0.104739172,0.015084026,0.154677015,-0.14609299,-0.034309061,-0.08275176,0.179972952,-0.185496971,0.03754711,-0.128660102,-0.164946064,0.011029503,-0.015387935,-0.013874073,-0.154145678,-0.135783495,-0.054774204,0.202126574,-0.103826266,-0.860349196,-0.682736006,-0.491127331,0.739448709
-0.387104487,-0.185496971,-0.054774204,0.168860767,0.20540763,0.221961854,-0.17869614,-0.227786466,-0.128660102,0.015084026,-0.10408102,-0.018850749,-0.077126484,-0.097251268,-0.099897617,-0.188394199,0.076079369,-0.034309061,0.11963288,0.05602183,0.186936624,-0.14609299,0.03754711,0.011029503,0.06559545,-0.164946064,-0.104739172,-0.013874073,0.154677015,-0.135783495,-0.682736006,-0.491127331,-0.293756805,0.730851615
-0.185496971,0.11963288,-0.013874073,0.116361015,0.168860767,0.20540763,-0.012150881,0.243510929,0.186936624,-0.077126484,0.095050558,0.085040226,0.050049594,-0.17869614,-0.033801998,-0.10408102,0.015084026,-0.188394199,0.337271185,0.059638063,-0.227786466,-0.099897617,0.05602183,0.03754711,-0.077203161,-0.14609299,-0.018850749,0.06559545,-0.097251268,-0.104739172,-0.491127331,-0.293756805,-0.098531726,0.456705168
0.11963288,0.337271185,0.06559545,0.053408531,0.116361015,0.168860767,0.131410637,-0.235955179,-0.227786466,0.050049594,0.158104354,0.156764389,0.032486407,-0.012150881,0.040834575,0.095050558,-0.077126484,-0.10408102,0.341653243,0.045241197,0.243510929,-0.033801998,0.059638063,0.05602183,0.050898435,-0.099897617,0.085040226,-0.077203161,-0.17869614,-0.018850749,-0.293756805,-0.098531726,0.087319667,0.411390065
0.337271185,0.341653243,-0.077203161,-0.013615707,0.053408531,0.116361015,0.078631586,0.213213916,0.243510929,0.032486407,0.022977444,0.157040396,-0.078739541,0.131410637,0.110713689,0.158104354,0.050049594,0.095050558,0.144214238,0.014882491,-0.235955179,0.040834575,0.045241197,0.059638063,-0.004243617,-0.033801998,0.156764389,0.050898435,-0.012150881,0.085040226,-0.098531726,0.087319667,0.257537598,-0.153452196
0.341653243,0.144214238,0.050898435,-0.078094755,-0.013615707,0.053408531,-0.043665726,-0.184160386,-0.235955179,-0.078739541,-0.124257312,0.07884398,0.029639406,0.078631586,0.162990368,0.022977444,0.032486407,0.158104354,-0.12439165,-0.024066054,0.213213916,0.110713689,0.014882491,0.045241197,-0.042440044,0.040834575,0.157040396,-0.004243617,0.131410637,0.156764389,0.087319667,0.257537598,0.407045893,0.209176705
0.144214238,-0.12439165,-0.004243617,-0.133821295,-0.078094755,-0.013615707,-0.075217148,0.153997742,0.213213916,0.029639406,-0.100687514,-0.04565224,0.059737475,-0.043665726,0.187644982,-0.124257312,-0.078739541,0.022977444,-0.30244,-0.060502578,-0.184160386,0.162990368,-0.024066054,0.014882491,0.071252679,0.110713689,0.07884398,-0.042440044,0.078631586,0.157040396,0.257537598,0.407045893,0.532087163,0.209970923
-0.12439165,-0.30244,-0.042440044,-0.175582332,-0.133821295,-0.078094755,-0.034561449,-0.122871463,-0.184160386,0.059737475,0.046439398,-0.157758653,-0.073636922,-0.075217148,0.179394419,-0.100687514,0.029639406,-0.124257312,-0.294792525,-0.082637893,0.153997742,0.187644982,-0.060502578,-0.024066054,-0.067725824,0.162990368,-0.04565224,0.071252679,-0.043665726,0.07884398,0.407045893,0.532087163,0.630277449,1.156836655
-0.30244,-0.294792525,0.071252679,-0.199629979,-0.175582332,-0.133821295,0.00945064,0.087667221,0.153997742,-0.073636922,0.118692431,-0.199899221,-0.008999836,-0.034561449,0.138779469,0.046439398,0.059737475,-0.100687514,-0.121070135,-0.081701105,-0.122871463,0.179394419,-0.082637893,-0.060502578,0.026560515,0.187644982,-0.157758653,-0.067725824,-0.075217148,-0.04565224,0.532087163,0.630277449,0.700584568,0.734976791
-0.294792525,-0.121070135,-0.067725824,-0.203998391,-0.199629979,-0.175582332,0.057805532,-0.045509669,-0.122871463,-0.008999836,0.030175384,-0.145178263,0.077841197,0.00945064,0.072211079,0.118692431,-0.073636922,0.046439398,0.107488508,-0.055171262,0.087667221,0.138779469,-0.081701105,-0.082637893,0.037953336,0.179394419,-0.199899221,0.026560515,-0.034561449,-0.157758653,0.630277449,0.700584568,0.743238403,0.487180109
-0.121070135,0.107488508,0.026560515,-0.188642959,-0.203998391,-0.199629979,0.078832453,-0.003160071,0.087667221,0.077841197,-0.090905488,-0.013666562,-0.043221614,0.057805532,-0.009053737,0.030175384,-0.008999836,0.118692431,0.259841332,-0.008390217,-0.045509669,0.072211079,-0.055171262,-0.081701105,-0.089722652,0.138779469,-0.145178263,0.037953336,0.00945064,-0.199899221,0.700584568,0.743238403,0.759584691,0.221757631
0.107488508,0.259841332,0.037953336,-0.155395322,-0.188642959,-0.203998391,-0.007978249,0.053602873,-0.045509669,-0.043221614,-0.082486629,0.134151007,-0.043115684,0.078832453,-0.090839438,-0.090905488,0.077841197,0.030175384,0.258930861,0.046199633,-0.003160071,-0.009053737,-0.008390217,-0.055171262,0.088995878,0.072211079,-0.013666562,-0.089722652,0.057805532,-0.145178263,0.743238403,0.759584691,0.751895979,0.191460121
0.259841332,0.258930861,-0.089722652,-0.107744838,-0.155395322,-0.188642959,-0.136025299,-0.098377385,-0.003160071,-0.043115684,0.037494533,0.225166634,0.069217322,-0.007978249,-0.158547963,-0.082486629,-0.043221614,-0.090905488,0.117211343,0.092243996,0.053602873,-0.090839438,0.046199633,-0.008390217,-0.024344322,-0.009053737,0.134151007,0.088995878,0.078832453,-0.013666562,0.759584691,0.751895979,0.723154688,0.044268265
0.258930861,0.117211343,0.088995878,-0.050472436,-0.107744838,-0.155395322,-0.095271584,0.130650005,0.053602873,0.069217322,0.103047865,0.209908432,-0.01125953,-0.136025299,-0.199779387,0.037494533,-0.043115684,-0.082486629,-0.079198654,0.114326339,-0.098377385,-0.158547963,0.092243996,0.046199633,-0.067922702,-0.090839438,0.225166634,-0.024344322,-0.007978249,0.134151007,0.751895979,0.723154688,0.676823269,0.095590974
0.117211343,-0.079198654,-0.024344322,0.010824946,-0.050472436,-0.107744838,0.121065326,-0.147477556,-0.098377385,-0.01125953,0.026025911,0.089200548,-0.054861993,-0.095271584,-0.206604273,0.103047865,0.069217322,0.037494533,-0.222266029,0.103057152,0.130650005,-0.199779387,0.114326339,0.092243996,0.12112543,-0.158547963,0.209908432,-0.067922702,-0.136025299,0.225166634,0.723154688,0.676823269,0.616615708,-0.771123943
-0.079198654,-0.222266029,-0.067922702,0.07027285,0.010824946,-0.050472436,0.202588241,0.151307471,0.130650005,-0.054861993,-0.087653849,-0.083081689,0.05670191,0.121065326,-0.177071372,0.026025911,-0.01125953,0.103047865,-0.239181472,0.058735688,-0.147477556,-0.206604273,0.103057152,0.114326339,-0.087510701,-0.199779387,0.089200548,0.12112543,-0.095271584,0.209908432,0.676823269,0.616615708,0.54628299,-0.998186432
-0.222266029,-0.239181472,0.12112543,0.122270268,0.07027285,0.010824946,-0.026577994,-0.148796314,-0.147477556,0.05670191,-0.082644361,-0.224042589,0.005023614,0.202588241,-0.115667071,-0.087653849,-0.054861993,0.026025911,-0.126733655,-0.007784833,0.151307471,-0.177071372,0.058735688,0.103057152,-0.01792219,-0.206604273,-0.083081689,-0.087510701,0.121065326,0.089200548,0.616615708,0.54628299,0.46942293,-0.065618085
-0.239181472,-0.126733655,-0.087510701,0.162003275,0.122270268,0.07027285,-0.25797686,0.147378083,0.151307471,0.005023614,0.036377551,-0.261871225,-0.066635124,-0.026577994,-0.032628509,-0.082644361,0.05670191,-0.087653849,0.050933477,-0.077598819,-0.148796314,-0.115667071,-0.007784833,0.058735688,0.119872686,-0.177071372,-0.224042589,-0.01792219,0.202588241,-0.083081689,0.54628299,0.46942293,0.38932217,-0.450636844
-0.126733655,0.050933477,-0.01792219,0.185876303,0.162003275,0.122270268,-0.115929056,-0.151200397,-0.148796314,-0.066635124,0.109870242,-0.172487424,0.056114866,-0.25797686,0.057782652,0.036377551,0.005023614,-0.082644361,0.197391855,-0.129111927,0.147378083,-0.032628509,-0.077598819,-0.007784833,-0.137171479,-0.115667071,-0.261871225,0.119872686,-0.026577994,-0.224042589,0.46942293,0.38932217,0.308835289,-0.79838176
0.050933477,0.197391855,0.119872686,0.191824499,0.185876303,0.162003275,0.225760267,0.158512498,0.147378083,0.056114866,0.036384194,0.006040119,0.030204825,-0.115929056,0.139750883,0.109870242,-0.066635124,0.036377551,0.234007959,-0.144754419,-0.151200397,0.057782652,-0.129111927,-0.077598819,0.048802648,-0.032628509,-0.172487424,-0.137171479,-0.25797686,-0.261871225,0.38932217,0.308835289,0.230303182,-1.028783718
0.197391855,0.234007959,-0.137171479,0.179481866,0.191824499,0.185876303,0.249712176,-0.162043995,-0.151200397,0.030204825,-0.089593428,0.189648917,-0.094303258,0.225760267,0.198690194,0.036384194,0.056114866,0.109870242,0.14095977,-0.116945397,0.158512498,0.139750883,-0.144754419,-0.129111927,0.0838597,0.057782652,0.006040119,0.048802648,-0.115929056,-0.172487424,0.308835289,0.230303182,0.155510246,-0.957450932
0.234007959,0.14095977,0.048802648,0.15019293,0.179481866,0.191824499,-0.108120351,0.152510855,0.158512498,-0.094303258,-0.099876803,0.288198897,0.038107187,0.249712176,0.223847853,-0.089593428,0.030204825,0.036384194,-0.031277459,-0.051282352,-0.162043995,0.198690194,-0.116945397,-0.144754419,-0.160798267,0.139750883,0.189648917,0.0838597,0.225760267,0.006040119,0.230303182,0.155510246,0.085677618,-0.395753403
0.14095977,-0.031277459,0.0838597,0.1068694,0.15019293,0.179481866,-0.318647856,-0.123734036,-0.162043995,0.038107187,0.023773042,0.250023167,0.084276753,-0.108120351,0.210262683,-0.099876803,-0.094303258,-0.089593428,-0.187330513,0.03430606,0.152510855,0.223847853,-0.051282352,-0.116945397,0.12047101,0.198690194,0.288198897,-0.160798267,0.249712176,0.189648917,0.155510246,0.085677618,0.021487919,0.071169574
-0.031277459,-0.187330513,-0.160798267,0.053706647,0.1068694,0.15019293,-0.055342838,0.076807513,0.152510855,0.084276753,0.120662951,0.088924869,-0.103655994,-0.318647856,0.159722237,0.023773042,0.038107187,-0.099876803,-0.238172194,0.114458234,-0.123734036,0.210262683,0.03430606,-0.051282352,0.011213051,0.223847853,0.250023167,0.12047101,-0.108120351,0.288198897,0.085677618,0.021487919,-0.036864355,-0.218115783
-0.187330513,-0.238172194,0.12047101,-0.004213356,0.053706647,0.1068694,0.292565428,-0.020971814,-0.123734036,-0.103655994,0.06017369,-0.12048739,-0.026552725,-0.055342838,0.080537528,0.120662951,0.084276753,0.023773042,-0.151923192,0.16399976,0.076807513,0.159722237,0.114458234,0.03430606,-0.139256275,0.210262683,0.088924869,0.011213051,-0.318647856,0.250023167,0.021487919,-0.036864355,-0.08960339,-0.282051176
-0.238172194,-0.151923192,0.011213051,-0.06139642,-0.004213356,0.053706647,0.205447142,-0.029624257,0.076807513,-0.026552725,-0.082966913,-0.277762892,0.13177311,0.292565428,-0.013837884,0.06017369,-0.103655994,0.120662951,0.02483456,0.165967321,-0.020971814,0.080537528,0.16399976,0.114458234,0.170447566,0.159722237,-0.12048739,-0.139256275,-0.055342838,0.088924869,-0.036864355,-0.08960339,-0.13729036,-0.523159392
-0.151923192,0.02483456,-0.139256275,-0.112445266,-0.06139642,-0.004213356,-0.179903185,0.061974291,-0.020971814,0.13177311,-0.121157724,-0.30528769,-0.052498384,0.205447142,-0.107112457,-0.082966913,-0.026552725,0.06017369,0.190331826,0.117441929,-0.029624257,-0.013837884,0.165967321,0.16399976,-0.081731259,0.080537528,-0.277762892,0.170447566,0.292565428,-0.12048739,-0.08960339,-0.13729036,-0.180736024,-0.149852563
0.02483456,0.190331826,0.170447566,-0.152557933,-0.112445266,-0.06139642,-0.289436925,-0.070196353,-0.029624257,-0.052498384,0.000403978,-0.18683711,-0.107915551,-0.179903185,-0.182987126,-0.121157724,0.13177311,-0.082966913,0.245440673,0.031171096,0.061974291,-0.107112457,0.117441929,0.165967321,-0.064357682,-0.013837884,-0.30528769,-0.081731259,0.205447142,-0.277762892,-0.13729036,-0.180736024,-0.2209135,0.200518767
0.190331826,0.245440673,-0.081731259,-0.177970998,-0.152557933,-0.112445266,0.022373056,0.058408395,0.061974291,-0.107915551,0.126063758,0.023293543,0.11729546,-0.289436925,-0.228017165,0.000403978,-0.052498384,-0.121157724,0.153762063,-0.067760844,-0.070196353,-0.182987126,0.031171096,0.117441929,0.165810764,-0.107112457,-0.18683711,-0.064357682,-0.179903185,-0.30528769,-0.180736024,-0.2209135,-0.258876118,-0.898631715
0.245440673,0.153762063,-0.064357682,-0.186307843,-0.177970998,-0.152557933,0.282445965,-0.038866535,-0.070196353,0.11729546,0.088885667,0.225590825,0.042847973,0.022373056,-0.234000982,0.126063758,-0.107915551,0.000403978,-0.032956118,-0.149363083,0.058408395,-0.228017165,-0.067760844,0.031171096,-0.153228579,-0.182987126,0.023293543,0.165810764,-0.289436925,-0.18683711,-0.2209135,-0.258876118,-0.295684133,-1.006385183
0.153762063,-0.032956118,0.165810764,-0.176800355,-0.186307843,-0.177970998,0.124499905,0.026034915,0.058408395,0.042847973,-0.067912466,0.323071307,-0.14180803,0.282445965,-0.199470533,0.088885667,0.11729546,0.126063758,-0.20258282,-0.188033432,-0.038866535,-0.234000982,-0.149363083,-0.067760844,0.036962594,-0.228017165,0.225590825,-0.153228579,0.022373056,0.023293543,-0.258876118,-0.295684133,-0.332342846,-1.115661286
-0.032956118,-0.20258282,-0.153228579,-0.150363374,-0.176800355,-0.186307843,-0.194955868,-0.029331211,-0.038866535,-0.14180803,-0.140429742,0.268264757,0.036813901,0.124499905,-0.130012957,-0.067912466,0.042847973,0.088885667,-0.249804575,-0.170779078,0.026034915,-0.199470533,-0.188033432,-0.149363083,0.101567899,-0.234000982,0.323071307,0.036962594,0.282445965,0.225590825,-0.295684133,-0.332342846,-0.369753469,-1.353911727
-0.20258282,-0.249804575,0.036962594,-0.10951409,-0.150363374,-0.176800355,-0.214644084,0.04811944,0.026034915,0.036813901,-0.028966512,0.086427541,0.118289198,-0.194955868,-0.037357017,-0.140429742,-0.14180803,-0.067912466,-0.142601084,-0.101666636,-0.029331211,-0.130012957,-0.170779078,-0.188033432,-0.166860678,-0.199470533,0.268264757,0.101567899,0.124499905,0.323071307,-0.332342846,-0.369753469,-0.408677008,-1.25295236
-0.249804575,-0.142601084,0.101567899,-0.058142364,-0.10951409,-0.150363374,0.064538862,-0.071617966,-0.029331211,0.118289198,0.125340599,-0.136425272,-0.10155581,-0.214644084,0.062624919,-0.028966512,0.036813901,-0.140429742,0.054673765,-0.000948985,0.04811944,-0.037357017,-0.101666636,-0.170779078,0.115469345,-0.130012957,0.086427541,-0.166860678,-0.194955868,0.268264757,-0.369753469,-0.408677008,-0.449710498,-1.521808883
-0.142601084,0.054673765,-0.166860678,-0.001151485,-0.058142364,-0.10951409,0.227660382,0.084057912,0.04811944,-0.10155581,0.118866083,-0.294843629,-0.05663196,0.064538862,0.15265637,0.125340599,0.118289198,-0.028966512,0.218958224,0.100989453,-0.071617966,0.062624919,-0.000948985,-0.101666636,0.01388247,-0.037357017,-0.136425272,0.115469345,-0.214644084,0.086427541,-0.408677008,-0.449710498,-0.493274245,-1.836701208
0.054673765,0.218958224,0.115469345,0.055999026,-0.001151485,-0.058142364,0.062185055,-0.07272382,-0.071617966,-0.05663196,-0.045924169,-0.314468979,0.128543715,0.227660382,0.217061728,0.118866083,-0.10155581,0.125340599,0.245583248,0.1730312,0.084057912,0.15265637,0.100989453,-0.000948985,-0.127794495,0.062624919,-0.294843629,0.01388247,0.064538862,-0.136425272,-0.449710498,-0.493274245,-0.539608292,-1.464906299
0.218958224,0.245583248,0.01388247,0.107807448,0.055999026,-0.001151485,-0.17208719,0.034846241,0.084057912,0.128543715,-0.155739618,-0.187256136,-0.02000684,0.062185055,0.244510849,-0.045924169,-0.05663196,0.118866083,0.116304082,0.193098,-0.07272382,0.217061728,0.1730312,0.100989453,0.145248062,0.15265637,-0.314468979,-0.127794495,0.227660382,-0.294843629,-0.493274245,-0.539608292,-0.588776073,-0.53900476
0.245583248,0.116304082,-0.127794495,0.14925353,0.107807448,0.055999026,-0.147918283,0.020270334,-0.07272382,-0.02000684,-0.062531274,0.025440986,-0.108684512,-0.17208719,0.230019936,-0.155739618,0.128543715,-0.045924169,-0.08682151,0.1551501,0.034846241,0.244510849,0.193098,0.1730312,-0.05666545,0.217061728,-0.187256136,0.145248062,0.062185055,-0.314468979,-0.539608292,-0.588776073,-0.640673249,-0.762235791
0.116304082,-0.08682151,0.145248062,0.176282756,0.14925353,0.107807448,0.07680935,-0.075061749,0.034846241,-0.108684512,0.116774624,0.222964048,0.082507941,-0.147918283,0.175853627,-0.062531274,-0.02000684,-0.155739618,-0.232972254,0.071124144,0.020270334,0.230019936,0.1551501,0.193098,-0.069095164,0.244510849,0.025440986,-0.05666545,-0.17208719,-0.187256136,-0.588776073,-0.640673249,-0.695039887,-0.984084279
-0.08682151,-0.232972254,-0.05666545,0.186204755,0.176282756,0.14925353,0.175651626,0.111462339,0.020270334,0.082507941,0.146666393,0.31362991,0.051051817,0.07680935,0.091164731,0.116774624,-0.108684512,-0.062531274,-0.227561114,-0.032852231,-0.075061749,0.175853627,0.071124144,0.1551501,0.136574969,0.230019936,0.222964048,-0.069095164,-0.147918283,0.025440986,-0.640673249,-0.695039887,-0.751474428,-1.515348098
-0.232972254,-0.227561114,-0.069095164,0.177966489,0.186204755,0.176282756,0.023222709,-0.11854682,-0.075061749,0.051051817,-0.016921725,0.257743563,-0.107012828,0.175651626,-0.009570464,0.146666393,0.082507941,0.116774624,-0.074990297,-0.124766564,0.111462339,0.091164731,-0.032852231,0.071124144,-0.096307493,0.175853627,0.31362991,0.136574969,0.07680935,0.222964048,-0.695039887,-0.751474428,-0.809448285,-1.734311261
-0.227561114,-0.074990297,0.136574969,0.152271772,0.177966489,0.186204755,-0.149541332,0.096285765,0.111462339,-0.107012828,-0.161859688,0.084965766,0.0194917,0.023222709,-0.109051224,-0.016921725,0.051051817,0.146666393,0.12350332,-0.176862565,-0.11854682,-0.009570464,-0.124766564,-0.032852231,-0.017268368,0.091164731,0.257743563,-0.096307493,0.175651626,0.31362991,-0.751474428,-0.809448285,-0.868320328,-1.482081913
-0.074990297,0.12350332,-0.096307493,0.111532757,0.152271772,0.177966489,-0.09982426,-0.054046331,-0.11854682,0.0194917,-0.095564295,-0.121528638,0.086004765,-0.149541332,-0.190150376,-0.161859688,-0.107012828,-0.016921725,0.236884679,-0.174326354,0.096285765,-0.109051224,-0.176862565,-0.124766564,0.11270763,-0.009570464,0.084965766,-0.017268368,0.023222709,0.257743563,-0.809448285,-0.868320328,-0.927350864,-1.379386711
0.12350332,0.236884679,-0.017268368,0.059654793,0.111532757,0.152271772,0.088064076,0.005400955,0.096285765,0.086004765,0.097636115,-0.265591263,-0.073071356,-0.09982426,-0.238887056,-0.095564295,0.0194917,-0.161859688,0.191973056,-0.119712444,-0.054046331,-0.190150376,-0.174326354,-0.176862565,-0.113663505,-0.109051224,-0.121528638,0.11270763,-0.149541332,0.084965766,-0.868320328,-0.927350864,-0.985715097,-1.360918546
0.236884679,0.191973056,0.11270763,0.001672297,0.059654793,0.111532757,0.138411631,0.037554223,-0.054046331,-0.073071356,0.163439509,-0.283353507,-0.032279682,0.088064076,-0.246853593,0.097636115,0.086004765,-0.095564295,0.022294326,-0.031718521,0.005400955,-0.238887056,-0.119712444,-0.174326354,0.020397242,-0.190150376,-0.265591263,-0.113663505,-0.09982426,-0.121528638,-0.927350864,-0.985715097,-1.042516285,-0.995204136
0.191973056,0.022294326,-0.113663505,-0.056731775,0.001672297,0.059654793,-0.014368707,-0.067630228,0.005400955,-0.032279682,0.014238177,-0.171688116,0.089230511,0.138411631,-0.21267156,0.163439509,-0.073071356,0.097636115,-0.155666165,0.061209427,0.037554223,-0.246853593,-0.031718521,-0.119712444,0.089068516,-0.238887056,-0.283353507,0.020397242,0.088064076,-0.265591263,-0.985715097,-1.042516285,-1.096798963,-0.925968858
0.022294326,-0.155666165,0.020397242,-0.109778022,-0.056731775,0.001672297,-0.138184092,0.082892461,0.037554223,0.089230511,-0.152415603,0.012838021,-0.027811804,-0.014368707,-0.142222923,0.014238177,-0.032279682,0.163439509,-0.222788642,0.130258746,-0.067630228,-0.21267156,0.061209427,-0.031718521,-0.121926639,-0.246853593,-0.171688116,0.089068516,0.138411631,-0.283353507,-1.042516285,-1.096798963,-1.147562709,-0.855070661
-0.155666165,-0.222788642,0.089068516,-0.152161251,-0.109778022,-0.056731775,-0.051706598,-0.084974795,-0.067630228,-0.027811804,-0.116426636,0.182769827,-0.066689461,-0.138184092,-0.047617937,-0.152415603,0.089230511,0.014238177,-0.138593339,0.155477915,0.082892461,-0.142222923,0.130258746,0.061209427,0.048792866,-0.21267156,0.012838021,-0.121926639,-0.014368707,-0.171688116,-1.096798963,-1.147562709,-1.193776892,-0.727056023
